DATE,OPEN,HIGH,LOW,CLOSE,SPEED Signal SL,REV SL,SPEED Trend SL
21-12-2016,463.55,465.8,455.1,457.7,473.93,461.38,441.9
22-12-2016,455.8,455.8,445.05,447.55,467.64,457.01,444.65
23-12-2016,448,449.35,436,438.1,462.51,450.12,481.13
26-12-2016,435.1,435.85,427,432,456.31,442.58,481.13
27-12-2016,431.1,438.9,431.1,437.65,449.76,437.53,473.18
28-12-2016,439.7,448.25,438,440.05,445.06,430.71,470.12
29-12-2016,442,445.9,437.7,444.25,443.79,433.31,466.22
30-12-2016,445.5,452.2,445.05,449.95,435.9,445.14,456.21
02-01-2017,451.4,452,441.25,447.75,438.82,448.45,452.61
03-01-2017,449.6,457.8,443.5,455.25,440.85,452.49,426.62
04-01-2017,455,460,451.95,453.1,443.1,454.87,430.71
05-01-2017,454.6,463.9,453.25,458.05,447.08,458.08,437.31
06-01-2017,459.7,461.8,454.05,455.2,448.34,459.46,437.31
09-01-2017,456.9,459.35,451.55,452.75,449.89,462.22,440.85
10-01-2017,455.5,456.05,424.4,447.35,460.41,446.41,424.02
11-01-2017,451.85,457.55,448.2,453.6,460.4,446.14,424.02
12-01-2017,454.2,461.4,452.6,455.2,461.82,445.84,424.02
13-01-2017,457,475.2,455.2,472.8,447.45,463.79,424.02
16-01-2017,472.5,480.5,468.3,477.25,451.53,468.76,424.02
17-01-2017,477.3,488.2,476.95,487.2,460.42,474.86,424.02
18-01-2017,487.15,491.7,483.25,488.5,466.89,481.74,424.02
19-01-2017,486.7,487.9,479.3,483.8,473.79,487.31,447.8
20-01-2017,458,461.4,448,450.75,488.34,471.37,447.6
23-01-2017,445.25,448.95,441.1,445,476.31,460.98,492.14
24-01-2017,447.8,452.55,445.3,451.25,470.53,452.14,492.14
25-01-2017,452,465.1,452,463.55,464.37,444.9,492.14
27-01-2017,465.25,478.85,465.25,472.85,450.48,462.34,492.14
30-01-2017,472,476.6,470.85,471.9,455.33,465.67,488.34
31-01-2017,472,472,464.3,466,459.68,470,479.28
01-02-2017,467.75,479.9,460,475.65,459.59,475.92,480.33
02-02-2017,476.25,486,473.35,482.55,459.59,479.82,444.9
03-02-2017,483.7,492.5,480.15,490.7,470.5,483.03,451.59
06-02-2017,494.75,500.2,492,498.3,475.27,488.29,459.59
07-02-2017,498.4,499.7,490.6,493.4,480.57,493.89,459.59
08-02-2017,492.4,492.7,481.85,487.6,484.22,500.15,459.59
09-02-2017,491,494.55,482.95,485.25,485.29,496.6,459.59
10-02-2017,489.75,492.5,486.2,488.9,485.86,495.95,472.92
13-02-2017,492.7,493.85,486.75,490.3,484.52,494.39,479.72
14-02-2017,490.3,491.45,482.1,486.9,483.07,494.29,481.42
15-02-2017,488,493.45,483.8,488.2,483.36,493.89,481.42
16-02-2017,487.7,494.35,486.55,493.15,484.9,494.79,481.42
17-02-2017,501,504,487.4,489.1,484.32,504.45,481.67
20-02-2017,489.4,490.65,479.65,481.05,504.45,482.36,504.45
21-02-2017,481.9,509.05,481.2,504.35,498.86,479.22,509.51
22-02-2017,508.5,528.05,507.8,525.3,480.77,506.82,479.22
23-02-2017,525,530,518.05,528.15,495.71,514.15,479.22
27-02-2017,527.9,527.9,507.3,508.95,499.41,518.66,479.22
28-02-2017,509.4,512.5,504.6,506.65,504.69,528.38,479.22
01-03-2017,511,522,510.15,513.4,508.89,524.33,479.22
02-03-2017,515.1,519.8,503.7,506.3,522.47,506.36,480.77
03-03-2017,507.25,515,506.25,512.9,520.27,503.76,503.25
06-03-2017,514.7,520.8,512.3,518.65,521.27,506.19,503.25
07-03-2017,519,519.9,509.25,511.8,521.27,507,503.25
08-03-2017,504.6,512.8,500.25,510.15,520.37,505.86,499.8
09-03-2017,509.6,519.55,506.5,516.4,520.02,507.6,499.8
10-03-2017,519.2,520,513,515.9,520.47,508.57,499.8
14-03-2017,524.9,525.65,509.55,510.9,526.12,506.84,499.8
15-03-2017,514.7,515.8,509.05,511.7,526.12,507.08,499.8
16-03-2017,513,516.8,511.3,513.65,519.35,508.75,499.8
17-03-2017,515.3,519,511.7,517.15,519.03,509.58,499.8
20-03-2017,518,518.25,501.3,502.85,519.47,506.4,500.85
21-03-2017,498.75,500,486.05,488.3,518.72,501.96,526.12
22-03-2017,485,502.4,484,485.45,509.35,496.02,526.12
23-03-2017,487.55,492,483,488.25,504.54,490.52,519.47
24-03-2017,491,495.7,484.85,489.35,499.51,484.79,519.47
27-03-2017,488.4,493.25,483.55,487.15,496.15,482,519.47
28-03-2017,492.3,505,490.05,502.8,483.11,497.6,518.72
29-03-2017,506,513,500.1,504.2,488.07,500.44,513.46
30-03-2017,498.95,504,495,499.25,490.33,502.71,513.46
31-03-2017,499.7,503.7,488.8,490.8,490.52,504.45,513.46
03-04-2017,495.7,503.7,491.35,500.6,492.66,506.38,513.46
05-04-2017,503.85,510.55,498.85,508.3,490.91,507.26,513.46
06-04-2017,507.7,517.65,505.15,508.7,495.15,508.15,518.12
07-04-2017,507,514.9,502.5,504.2,496.09,509.76,518.12
10-04-2017,504.65,513,503.35,510.75,500.06,512.69,518.12
11-04-2017,509.6,516.6,508.1,515.05,502.9,515.23,518.12
12-04-2017,515.3,520.4,503.25,506,502.8,515.94,520.87
13-04-2017,506.6,511.35,502.9,507.55,502.45,515.1,520.87
17-04-2017,505.55,509.05,501.25,502.35,514.15,502.93,520.87
18-04-2017,505,508.95,498,499.65,512.49,501.01,520.87
19-04-2017,498.25,501.45,488.25,499.5,509.71,497.3,520.87
20-04-2017,496.15,504.4,487,488,506.26,493.8,520.87
21-04-2017,492,497,483.3,486.25,504.85,489.31,520.87
24-04-2017,487.95,503.6,481,498.65,504.05,486.48,511.81
25-04-2017,501,520.15,495.1,516.4,480.57,506.87,480.57
26-04-2017,519.5,525,508.05,517.15,491,511.04,480.57
27-04-2017,524,524,503.25,506.6,494.34,515.06,480.57
28-04-2017,508.3,515.3,504.5,509.65,499.06,519.21,480.57
02-05-2017,509.5,513.1,501.6,505.55,501.15,520.02,480.57
03-05-2017,506.9,507.35,500,500.85,515.91,501.52,480.57
04-05-2017,504.95,521.8,502,518.85,499.55,516.11,494.65
05-05-2017,522,522.4,502.5,504.5,500.89,515.67,499.55
08-05-2017,509,513.7,503.3,511.2,501.04,515.74,499.55
09-05-2017,513,521.25,510.55,518.2,502.85,517.92,499.55
10-05-2017,519,527.55,515.7,526.35,507.52,522.97,499.55
11-05-2017,525.2,534.6,513.45,516.9,507.93,523.66,499.55
12-05-2017,516.7,516.85,499.2,503,535.08,507.66,498.75
15-05-2017,505,508.5,498.4,500.1,521.09,505.87,497.95
16-05-2017,502.1,504.5,493.5,501.5,517.76,502.49,493.06
17-05-2017,501.35,506.75,498.5,502.8,512.99,498.45,493.06
18-05-2017,498,499.1,490.25,492,507.21,494.41,535.08
19-05-2017,495.75,503.85,494.2,501.7,504.9,494.43,535.08
22-05-2017,504,507.45,499.5,502.3,507.91,494.94,517.32
23-05-2017,502.25,506.1,495.2,500.6,507.91,494.94,508.96
24-05-2017,503,505,495,499.3,506.56,494.13,507.91
25-05-2017,502,509.9,495.85,507.45,494.55,507.63,510.36
26-05-2017,508,513,505,511.45,495.4,509.43,489.81
29-05-2017,511.9,515,502.2,507.25,498.86,510.92,493.76
30-05-2017,505,516.95,503.65,514.4,501.1,513.64,494.55
31-05-2017,514,516,509.5,514.05,503.2,516.11,494.55
01-06-2017,512.15,515.95,505.5,509.3,505.05,516.52,494.55
02-06-2017,513.5,513.5,506.35,508.05,505.05,516.04,495.4
05-06-2017,507.35,516.75,507,513.65,505.89,516.81,501.75
06-06-2017,514,514.4,505.55,510.2,505.1,515.78,501.75
07-06-2017,510,515.45,508.1,514.2,505.1,515.82,503.2
08-06-2017,514,521.8,511.35,515.75,507.44,517.07,505.05
09-06-2017,515,516.35,509.4,513.65,508.41,518,505.05
12-06-2017,512.45,513.1,506,507.5,516.81,507.7,505.1
13-06-2017,509,512.3,505.5,506.45,515.98,507.33,505.05
14-06-2017,509,510.9,501.55,509.5,515.18,506.13,501.1
15-06-2017,508.85,509.3,504,507.6,512.92,504.9,501.1
16-06-2017,507.65,514.3,507.5,510.45,514.76,504.36,501.1
19-06-2017,511,525.35,509.3,520.15,505.67,515.45,501.1
20-06-2017,520.2,521.7,510.5,511.85,506.43,517.09,501.1
21-06-2017,511.05,512.5,506.75,507.75,506.78,522.17,501.1
22-06-2017,508.9,514.45,506.65,508,506.84,517.29,501.1
23-06-2017,509.6,510.45,503.65,504.65,516.25,505.81,503.2
27-06-2017,506,506.7,484.45,492.85,511.78,500.11,525.82
28-06-2017,493.8,500.35,490.05,492,507.65,496.16,525.82
29-06-2017,498,514.4,497.7,512.1,489.61,509.08,522.17
30-06-2017,510.6,520,508.1,517.35,496.48,510.98,520.47
03-07-2017,517.1,521.8,515,517.25,498.91,513.41,522.27
04-07-2017,516.8,517.55,506.55,508.4,503.21,515.46,522.27
05-07-2017,507.75,515.4,507.75,513.9,506.09,519.21,522.27
06-07-2017,511,512.85,508.15,509.5,507.29,517.96,522.27
07-07-2017,508.25,508.95,501.25,503.15,515.05,506.56,522.27
10-07-2017,521,529.75,506.7,509.95,530.23,503.95,530.23
11-07-2017,512,512.4,505.8,506.8,530.23,503.98,530.23
12-07-2017,508.9,509.9,504.2,506.75,513.39,502.92,530.23
13-07-2017,508,516.85,508,511.9,517.32,502.96,530.23
14-07-2017,514,514.5,507.7,512.95,517.32,504.75,530.23
17-07-2017,513.1,514,508.5,510.5,514.96,506.11,530.23
18-07-2017,509,522.7,508.35,516.55,507.07,516.23,530.23
19-07-2017,518,521.95,516.05,520.2,507.89,518.84,523.17
20-07-2017,520.8,544.2,520.7,540,513.25,525.39,503.75
21-07-2017,540,542.4,532.25,540.8,518.37,531.19,507.24
24-07-2017,541,546.4,531.4,534.8,522.5,537.23,507.24
25-07-2017,533.5,547.5,529.95,544.95,527.51,542.89,507.89
26-07-2017,538.9,543.95,525.4,528.85,528.44,547.99,507.89
27-07-2017,532.4,534.95,522,524.65,544.44,527.19,515.59
28-07-2017,523.8,529.65,512,515.1,539.21,521.91,547.99
31-07-2017,517.4,521.2,509.4,519.8,535.31,518.66,547.99
01-08-2017,518.2,521.75,514.75,516.55,529.1,514.57,547.99
02-08-2017,518.75,524.05,512.6,516.9,525.7,512.6,547.99
03-08-2017,516,516.35,504.8,506,524.52,509.06,544.44
04-08-2017,506,510.8,504.6,508.1,518.92,508.4,535.43
07-08-2017,509,511.8,504.1,505.8,516.15,506.45,530.13
08-08-2017,507.7,510.95,496.05,499.45,513.68,502.4,524.52
09-08-2017,494.45,498.65,485.45,486.95,511.41,496.49,524.52
10-08-2017,485.1,494.15,483.55,485.5,503.82,492.41,524.52
11-08-2017,482.9,493.35,480,489.7,500.68,487.84,516.81
14-08-2017,491,497.45,489.75,491.75,497.9,485.01,512.26
16-08-2017,492.95,501.55,488,499.5,484.57,497.14,512.26
17-08-2017,500.2,503.45,495,497.15,486.88,498.5,511.41
18-08-2017,495.3,495.95,489.85,490.4,488.26,498.98,503.9
21-08-2017,492.1,503.4,491.8,494.8,489.41,500.21,503.9
22-08-2017,496,507,496,499.2,491.03,502.06,507.46
23-08-2017,505,505.8,500.15,502.65,492.78,502.24,507.46
24-08-2017,503,510.5,502.05,506.85,494.54,504,510.96
28-08-2017,507.5,512.9,506.2,510.6,498.28,507.87,513.36
29-08-2017,509.4,509.45,501,503.6,500.28,509.24,513.36
30-08-2017,506.2,509.5,502.3,503.9,500.55,509.78,513.36
31-08-2017,504,505.4,498.55,500.35,509.96,501.09,513.36
01-09-2017,502,509.8,498.5,507.55,510.26,500.75,513.36
04-09-2017,506.6,509,499.7,501.75,510.26,498.97,513.36
05-09-2017,502.25,506.65,501.5,503.4,509.46,499.19,513.36
06-09-2017,502,502,491.5,492.85,507.11,496.78,510.26
07-09-2017,494,499,494,496.6,505.25,496.1,510.26
08-09-2017,498,498.5,491.85,494,502.38,494.16,510.26
11-09-2017,495.35,497.4,492.65,493.9,500.26,492.95,510.26
12-09-2017,494.9,502.2,493.25,496.5,502.65,491.23,509.46
13-09-2017,496.1,505.6,495.05,499.3,506.06,492.32,507.11
14-09-2017,505,521.8,502.1,519.75,494.6,505.99,491.06
15-09-2017,517.95,520,511,516.15,499.04,510.54,491.41
18-09-2017,518.65,526,518.3,524.55,504.63,516.73,491.41
19-09-2017,522,524.1,517.5,520.75,509.63,521.27,492.21
20-09-2017,516.75,522.5,516.75,519.45,514.08,524.77,492.81
21-09-2017,518,522.5,505.65,512.55,523.66,513.55,494.6
22-09-2017,509.4,510.5,503.2,505.3,522.97,511.7,501.65
25-09-2017,504,505,488.3,501.7,517.62,506.06,487.86
26-09-2017,500,518.2,500,511.95,516.82,487.86,487.86
27-09-2017,513.4,513.9,500.5,506.3,515.01,499.55,487.86
28-09-2017,507.85,517.25,505.65,511.8,514.21,499.85,487.86
29-09-2017,511.1,516.95,505.1,509.15,515.45,500.19,487.86
03-10-2017,514,517,504.1,509.65,517.06,502.55,487.86
04-10-2017,507.5,511,504.5,505.95,515,502.83,487.86
05-10-2017,506.65,507.85,497.45,501.2,513.72,502.15,497
06-10-2017,503,507,501.25,503.35,511.51,501.12,497
09-10-2017,503.4,508.8,501.25,505.95,510.26,500.73,497
10-10-2017,507.5,515.7,504.1,514.55,500.8,510.74,497
11-10-2017,519.9,523.3,509.4,515.75,502.6,513.36,497
12-10-2017,516.3,525.95,512.8,525.1,506.63,517.94,497
13-10-2017,524.25,534.65,522.5,529.45,511.09,523.69,497
16-10-2017,530.35,531.75,514.2,520.35,513.21,527.81,500.8
17-10-2017,520.95,526.1,511,513.15,532.23,513.25,500.8
18-10-2017,488,489,460.9,464.5,526.57,502.24,535.13
19-10-2017,463.9,465,458,460.3,511.06,488.56,535.13
23-10-2017,458.65,461.05,447.5,449.95,499,464.58,535.13
24-10-2017,451.65,457.8,450.1,451.95,485.33,460.64,535.13
25-10-2017,468.15,476.5,456.65,473,472.47,449.69,532.23
26-10-2017,472,487.85,471.5,484.3,456.24,470.53,526.57
27-10-2017,485,491.4,481.65,485.95,461.62,475.9,491.84
30-10-2017,487.2,489,481.6,484,468.83,482.03,491.84
31-10-2017,495,529,493.3,523.15,476.87,498.02,447.1
01-11-2017,524.95,544,524.5,535.1,487.52,510.79,449.69
02-11-2017,534,538,526.3,532.15,499.43,524.97,456.24
03-11-2017,535.35,545.7,534.1,540.1,510.79,531.18,471.08
06-11-2017,539.05,541.55,530.75,534.5,521.14,541.66,481.17
07-11-2017,535.5,539.4,523,527.15,526.64,542.04,481.17
08-11-2017,537.7,551.9,533.6,544.85,522.53,543.35,492.86
09-11-2017,548.95,555.45,533,540.4,529.45,546.33,522.53
10-11-2017,534.95,548.95,532.45,544.8,529.64,547.5,522.53
13-11-2017,557,564.55,534.05,537.35,528.93,550.73,522.53
14-11-2017,537.35,549.95,532.6,545.65,531.97,553.96,522.53
15-11-2017,546.5,551.4,537.1,542,532.09,553.28,522.53
16-11-2017,544,548.5,541.2,542.6,533.94,552.1,531.97
17-11-2017,550,557.4,540.55,542.4,534.13,552.37,531.97
20-11-2017,542.25,547.5,536.75,545.15,536.27,550.96,531.97
21-11-2017,547,548.9,539.15,546.8,536.27,550.53,532.12
22-11-2017,546.55,547,539,540.5,538.11,549.62,532.12
23-11-2017,542.4,547.8,535.55,544.15,535.07,550.11,535.07
24-11-2017,544.95,547.7,541.05,545.5,535.07,549.19,535.07
27-11-2017,544.1,561.85,540.95,559.4,540.24,552.73,535.07
28-11-2017,559.5,565.9,558,562.55,540.46,555.84,535.07
29-11-2017,560.55,562.2,546.8,549.5,544.94,558.55,535.07
30-11-2017,547.15,547.5,534.15,535.4,562.71,543.61,533.67
01-12-2017,539.4,539.9,531.9,533.85,555.45,541.36,531.42
04-12-2017,536.2,540.85,529.65,534.95,550.14,537.99,529.17
05-12-2017,535,537.85,530.75,533.15,544.29,532.31,529.17
06-12-2017,532.2,534.5,529.2,530.5,539.68,529.28,528.72
07-12-2017,532.9,538,529.1,534.05,538.48,529.06,528.62
08-12-2017,536.7,544.5,536.6,542.5,528.62,539.58,528.62
11-12-2017,550,552.25,542.7,545.1,532.87,541.58,528.62
12-12-2017,544,544,535.1,538.6,533.76,542.84,528.62
13-12-2017,538,543,533.05,535.75,532.57,544.42,528.62
14-12-2017,537,543.4,534.75,541.45,532.57,545.75,528.62
15-12-2017,552.2,552.4,543.05,547.95,534.27,547.1,528.62
18-12-2017,537.95,553.8,530,548.65,529.52,548.63,529.52
19-12-2017,549.25,556,545.4,553.65,529.52,551.55,529.52
20-12-2017,553.5,557.8,548.6,554.5,541.69,554.99,529.52
21-12-2017,551.8,556.95,545.05,548.95,543.15,557.11,529.52
22-12-2017,549.9,554.8,547.1,553.6,544.29,557.92,529.52
26-12-2017,555,557.25,550.3,555,546.61,557.87,529.52
27-12-2017,554,560.65,551,554.6,548.17,558.25,529.52
28-12-2017,546.15,554.2,544,546.85,561.15,546.78,543.51
29-12-2017,548.2,567.85,547,563.95,543.51,560.38,543.51
01-01-2018,563.8,569.8,560.5,565.5,546.51,563.07,543.51
02-01-2018,567,568.6,556.35,559.5,551.33,564.78,543.51
03-01-2018,561.3,565.45,555.75,560.45,552.42,565.89,543.51
04-01-2018,564.85,565,558,559.9,555.25,568.14,543.51
05-01-2018,561.05,566,556.7,563.25,556.2,567.15,543.51
08-01-2018,565.8,568,562.45,565.45,556.2,566.77,546.51
09-01-2018,564,573,563,565.3,558.37,567.69,555.25
10-01-2018,566.15,566.7,560.45,562.8,559.22,567.86,555.25
11-01-2018,562,563.15,553.55,558.75,567.75,558.6,553.05
12-01-2018,560.2,563.4,552.5,555.1,566.6,557.13,552
15-01-2018,556.7,564.45,556.4,560.55,565.88,555.91,552
16-01-2018,562.95,566.9,555.8,563.2,567.41,555.07,552
17-01-2018,564.05,589.3,561,585.2,555.3,571.23,552
18-01-2018,596,597.15,578.6,584.8,560.5,577.57,552
19-01-2018,584.9,594,581.2,590.25,567.64,584.43,552
22-01-2018,595.95,621.75,583.15,611.55,574.18,597.1,552
23-01-2018,616.4,627.6,611.45,620.1,582.63,609.08,555.3
24-01-2018,621.9,621.9,606.3,607.95,592.02,613.44,555.3
25-01-2018,610,619.25,598.6,616.1,597.38,619.24,560.5
29-01-2018,614.55,620.9,603.65,605.55,598.06,623.37,578.08
30-01-2018,605.6,607.45,592.45,593.75,621.46,600.44,580.68
31-01-2018,589.3,596,587.15,593.6,612.33,595.78,582.63
01-02-2018,593.6,610,586.1,592.8,610.55,591.86,585.57
02-02-2018,587.8,587.8,561.3,564.9,610.55,582.17,622.46
05-02-2018,551.1,568.65,547.5,566.25,593.06,572.93,621.46
06-02-2018,543,577.05,534,563.7,588.89,563.17,621.46
07-02-2018,568,574.65,556,559.35,583.55,555.88,610.55
08-02-2018,562.8,576.9,559.7,568.45,577.65,551.32,610.55
09-02-2018,559.9,561.95,550.4,557.55,577.42,550.61,610.55
12-02-2018,563.7,568,560.35,564.2,572.72,552.09,588.33
14-02-2018,565,565.85,540.1,543.9,568.51,551.01,577.57
15-02-2018,534.75,554.8,531.35,543.7,566.36,546.97,577.57
16-02-2018,547.05,548.6,535,537.85,558.88,541.49,577.42
19-02-2018,537.85,544.95,527.5,540.55,555.87,537.3,577.42
20-02-2018,542,548.05,529.4,531.7,550.93,530.18,568.51
21-02-2018,534,538.5,524.4,535.8,548.54,528.83,568.51
22-02-2018,533,533.75,527.5,530.25,542.9,527.93,566.36
23-02-2018,527,538.9,525.55,536.65,542.08,527.16,555.3
26-02-2018,541.1,554.4,539,552.3,525.08,544.14,554.9
27-02-2018,551.6,551.6,536.15,538.4,531.18,545.06,554.9
28-02-2018,534,536.5,520,528.75,552.1,529.79,554.9
01-03-2018,524,535.55,522,525.75,544.15,528.33,554.9
05-03-2018,524,528.95,521.3,524.55,541.49,526.82,554.9
06-03-2018,526,530.65,511.2,517.35,535.51,520.04,554.9
07-03-2018,510.9,517.9,507.55,512.65,531.13,515.05,554.9
08-03-2018,518.45,523.95,507.45,520.55,527.55,513.12,552.1
09-03-2018,522.45,522.55,503,505.35,524.42,508.74,536.98
12-03-2018,510.6,521.95,505.3,519.2,523.78,506.36,536.03
13-03-2018,517.1,534.95,514.65,531.5,504.85,526.02,535.43
14-03-2018,528.95,538,522.5,536.15,512.2,530.84,502.55
15-03-2018,535.2,539.2,528.25,529.65,515.17,532.7,502.55
16-03-2018,530.9,532.9,520.5,522.6,519.11,535.21,502.55
19-03-2018,522.6,526,517.05,519.45,520.43,535,502.55
20-03-2018,509,525,509,521.1,518.96,532.67,504.85
21-03-2018,523,532.5,522.5,526.3,508.54,530.62,508.54
22-03-2018,522.6,525.9,516.75,518.2,515.84,528.08,508.54
23-03-2018,509.5,510.25,496,499.5,526.37,511.01,539.69
26-03-2018,499,509.3,495.2,507.3,521.22,507.59,533.38
27-03-2018,512.3,522.55,509.05,512.2,519.7,494.75,532.98
28-03-2018,512.9,512.9,501.6,510.5,516.37,501.15,532.98
02-04-2018,506.75,508.5,492.2,499.05,513.36,498.33,532.98
03-04-2018,494,506,493.7,501.55,512.99,498.58,526.37
04-04-2018,504.5,504.5,490.25,492.25,510.67,496.24,523.02
05-04-2018,498.4,504.65,495.2,503.1,507.99,494.37,523.02
06-04-2018,502.95,502.95,495.2,500.2,505.72,492.81,523.02
09-04-2018,502.2,522,501.2,519.3,494.75,509.62,522.47
10-04-2018,523,549.7,521.4,546.15,500.75,519.56,489.81
11-04-2018,550.1,551,534,539.8,510.35,529.19,489.81
12-04-2018,537.3,550,534.85,548.75,518.9,538.69,489.81
13-04-2018,550,555.55,535.75,542.55,527.47,548.65,494.75
16-04-2018,541.5,543.8,530.35,542.4,529.87,552.7,494.75
17-04-2018,544.95,544.95,530.25,532.4,529.77,549.64,500.75
18-04-2018,535.5,535.5,516.5,518.25,545.86,528.48,516.04
19-04-2018,521,521.45,509.1,512.9,538.99,522.17,556.05
20-04-2018,513.5,513.85,503,505.7,530.98,515.68,556.05
23-04-2018,508.4,511.2,500,506.2,524.3,508.98,556.05
24-04-2018,506,514.75,503.35,504.85,517.74,503.74,545.44
25-04-2018,506,506,496.3,498.4,515.21,500.37,545.44
26-04-2018,496.75,501.05,483.3,493.75,508.83,495.74,535.98
27-04-2018,481.25,543.1,481.25,539.2,480.82,518.65,480.82
30-04-2018,535.8,536.1,513.4,517.3,480.82,522.56,480.82
